PaymentID,VendorID,VendorName,InvoiceNumber,InvoiceDate,DueDate,PaymentDate,PaymentAmount,PaymentMethod,Currency,InvoiceCategory,Comments,DiscountPercentage,CommentSentiment,Industry
1579,78,"Hensley, Schmidt and Mcdonald",INV7448,2024-03-26,2024-05-25,2024-05-25,6762.19,Check,GBP,Goods,Report maybe national everything such section official.,0.0,0.75,Retail
1580,65,Mendoza-Burke,INV3129,2023-03-30,2023-05-19,2023-05-19,16804.96,Check,GBP,Consulting,Front sport work age big teach deep fast.,0.0,0.71,Manufacturing
1581,76,Perez Ltd,INV9671,2023-03-27,2023-05-16,2023-05-20,6819.97,Check,GBP,Consulting,Throughout around girl matter college floor message.,2.36,0.92,Manufacturing
1582,37,Hoover and Sons,INV9596,2023-10-21,2023-12-20,2023-12-20,6231.72,ACH,EUR,Services,Population too kind participant.,0.0,-0.4,IT Services
1583,92,Cortez PLC,INV9951,2023-06-07,2023-08-01,2023-08-01,10280.72,ACH,EUR,Consulting,Edge production well member drop.,4.12,0.78,Consulting
1584,33,"Scott, Sanchez and James",INV4443,2023-01-20,2023-02-19,2023-02-19,14514.02,Wire Transfer,GBP,Consulting,Keep same probably each.,0.0,-0.78,Healthcare
1585,8,Campbell-Oliver,INV2219,2023-06-04,2023-06-29,2023-07-04,2446.69,ACH,USD,Consulting,Kid bad spring surface central hold by.,0.0,-0.88,Retail
1586,36,Martin PLC,INV9808,2023-10-07,2023-11-26,2023-11-30,10495.68,Wire Transfer,USD,Goods,Four woman above deal.,2.39,-0.18,Healthcare
1587,7,Doyle LLC,INV4702,2023-04-22,2023-06-11,2023-06-11,7145.42,ACH,GBP,Goods,Offer adult yes.,2.95,-0.17,IT Services
1588,88,Thomas-Hicks,INV2403,2023-10-22,2023-12-26,2023-12-26,15939.25,Check,GBP,Services,New sell program poor.,0.0,-0.56,Manufacturing
1589,84,"Gibbs, Calderon and Larson",INV1810,2023-05-16,2023-06-15,2023-06-15,7726.28,Wire Transfer,GBP,Services,Action stand again drive fill than gas budget.,0.0,-0.12,Healthcare
1590,50,Ford Inc,INV6638,2023-05-11,2023-06-05,2023-06-08,17296.52,Check,EUR,Services,Focus Mrs but can.,0.0,-0.28,Healthcare
1591,31,Hayes-Houston,INV4155,2023-12-16,2024-02-09,2024-02-09,9077.31,Credit Card,GBP,Goods,Return speech them thousand agreement off kid.,1.25,0.13,Manufacturing
1592,45,Anderson-Dawson,INV6366,2023-12-24,2024-02-27,2024-03-05,9345.78,Check,EUR,Consulting,Chance time wear hear.,0.0,0.08,Consulting
1593,66,Whitaker and Sons,INV7523,2024-02-28,2024-04-28,2024-04-28,7633.29,ACH,EUR,Services,Various call Republican increase himself use quickly phone.,0.0,-0.42,Manufacturing
1594,90,Lara PLC,INV6149,2023-12-31,2024-01-30,2024-01-30,5908.41,Wire Transfer,EUR,Services,Should he need myself though last create protect.,0.0,-0.65,IT Services
1595,13,"Faulkner, Mccormick and English",INV6026,2023-05-22,2023-06-16,2023-06-16,17741.06,Check,GBP,Services,Challenge between ago brother end main.,2.38,0.49,Manufacturing
1596,71,Villarreal-Mckenzie,INV6314,2023-08-18,2023-10-02,2023-10-05,5985.13,Credit Card,USD,Consulting,Show grow traditional compare fund million.,0.0,-0.72,Retail
1597,9,Alexander Ltd,INV8249,2024-03-27,2024-05-01,2024-05-06,6145.21,Credit Card,GBP,Consulting,Position first within item common town born.,0.0,-0.38,Retail
1598,38,Kelly-Coleman,INV7522,2023-07-13,2023-09-16,2023-09-16,12164.72,Credit Card,GBP,Services,Pretty help my economy.,1.88,-0.31,Manufacturing
1599,75,White-Thomas,INV5024,2023-02-18,2023-04-14,2023-04-14,17739.01,Check,EUR,Consulting,Pay good send mouth card whole guy.,0.0,-0.9,Healthcare
1600,2,Lopez LLC,INV9729,2023-05-21,2023-06-30,2023-06-30,5771.04,ACH,USD,Services,Decision coach before reveal identify section suffer political.,4.4,-1.0,Consulting
1601,43,Johnson-Roberts,INV2138,2023-05-20,2023-07-04,2023-07-04,4134.55,Credit Card,EUR,Services,Yard leader red.,1.41,0.63,Retail
1602,3,Hill Ltd,INV2288,2023-02-23,2023-04-24,2023-04-24,2113.08,ACH,USD,Goods,Business court Mrs sign even military rate.,0.0,-0.64,Retail
1603,32,West Inc,INV9891,2024-01-04,2024-02-08,2024-02-15,14640.98,Wire Transfer,USD,Services,Choice network traditional foot someone say.,2.2,0.22,IT Services
1604,84,"Gibbs, Calderon and Larson",INV8003,2023-05-07,2023-06-11,2023-06-11,4510.22,Credit Card,USD,Goods,Key same bad evening.,0.0,0.16,Healthcare
1605,25,"Hester, Edwards and White",INV2492,2023-11-05,2024-01-04,2024-01-04,14273.87,Credit Card,EUR,Services,Growth structure should tonight type.,3.09,-0.09,IT Services
1606,97,Rasmussen-Pruitt,INV5873,2023-09-09,2023-10-09,2023-10-09,2574.32,Credit Card,USD,Consulting,Very security mother scientist peace.,1.44,0.59,Consulting
1607,94,"Smith, Owen and Barry",INV4294,2024-03-11,2024-04-10,2024-04-10,13150.44,ACH,GBP,Services,Economic realize place return.,0.0,0.4,Manufacturing
1608,65,Mendoza-Burke,INV1538,2023-12-28,2024-02-16,2024-02-27,5821.2,Check,USD,Goods,Seek fund improve we manage stop appear.,3.4,0.88,Manufacturing
1609,55,"Stevens, Cunningham and Green",INV8900,2023-03-01,2023-04-05,2023-04-05,5088.84,Credit Card,GBP,Consulting,Six industry can.,0.0,0.4,Retail
1610,96,Bishop and Sons,INV7516,2023-08-04,2023-09-03,2023-09-03,8121.39,Wire Transfer,GBP,Services,Sell exist program up modern.,0.0,1.0,Manufacturing
1611,18,"Gutierrez, Kennedy and White",INV5575,2023-02-06,2023-03-23,2023-03-23,10683.15,Check,USD,Consulting,Game create soldier yes institution foot wonder.,0.0,0.21,IT Services
1612,31,Hayes-Houston,INV4629,2023-06-19,2023-08-13,2023-08-25,16806.91,Wire Transfer,USD,Consulting,Left soon vote provide administration American fact.,0.0,-0.1,Manufacturing
1613,47,Roach Ltd,INV8697,2023-11-09,2024-01-03,2024-01-03,8278.29,Credit Card,EUR,Goods,Also successful third training learn book.,0.0,-0.5,Consulting
1614,17,Gonzalez LLC,INV3783,2024-01-25,2024-03-15,2024-03-15,7419.3,Check,EUR,Goods,Up time really course.,0.0,-0.11,Consulting
1615,8,Campbell-Oliver,INV7665,2024-02-13,2024-03-19,2024-03-23,1222.78,Wire Transfer,GBP,Goods,Guy series policy.,1.39,-0.8,Retail
1616,47,Roach Ltd,INV9569,2023-06-13,2023-08-12,2023-08-15,5917.4,Check,EUR,Goods,Hair behavior church.,1.11,-0.31,Consulting
1617,18,"Gutierrez, Kennedy and White",INV5743,2024-02-11,2024-03-27,2024-03-27,8895.76,Check,GBP,Services,Produce a where.,0.0,0.99,IT Services
1618,31,Hayes-Houston,INV5816,2024-01-07,2024-03-07,2024-03-07,18629.6,Check,EUR,Services,Happy social star news administration for.,2.88,-0.72,Manufacturing
1619,3,Hill Ltd,INV1042,2023-12-12,2024-02-05,2024-02-05,6824.84,Credit Card,GBP,Goods,Political career school draw call hospital citizen.,1.36,-0.16,Retail
1620,57,"Brown, Casey and Morgan",INV8774,2023-01-17,2023-03-18,2023-03-18,9888.85,Check,USD,Services,Production on police natural career new decade.,0.0,-0.19,IT Services
1621,33,"Scott, Sanchez and James",INV4181,2023-02-25,2023-03-22,2023-03-22,3000.76,ACH,GBP,Goods,Whatever guess turn different big alone.,3.03,0.17,Healthcare
1622,68,Watson Inc,INV0396,2023-04-23,2023-05-18,2023-05-18,17422.6,Check,USD,Goods,Fight the remember road her professor fight.,0.0,0.1,Healthcare
1623,83,Vasquez Inc,INV7598,2023-07-06,2023-08-10,2023-08-10,6617.89,Wire Transfer,USD,Services,Interesting green success laugh.,0.0,-0.53,Healthcare
1624,19,Hill Inc,INV8847,2023-02-08,2023-03-30,2023-03-30,7283.16,Check,EUR,Services,City degree market investment leader begin.,0.0,-0.75,Healthcare
1625,100,"Walsh, Gomez and Meza",INV1014,2024-01-24,2024-03-24,2024-04-04,9372.02,Check,USD,Goods,Fly American three writer cost on drug.,0.0,0.44,IT Services
1626,17,Gonzalez LLC,INV8824,2024-03-25,2024-05-04,2024-05-04,2488.73,Check,EUR,Services,Number at difficult project stay exist mind serious.,0.0,0.92,Consulting
1627,31,Hayes-Houston,INV1931,2023-12-17,2024-02-10,2024-02-10,17657.42,ACH,GBP,Services,Lose later policy cut practice late.,2.63,0.68,Manufacturing
1628,58,"Robertson, Mcpherson and Carlson",INV3885,2023-02-20,2023-04-16,2023-04-16,12903.72,Credit Card,EUR,Goods,Song book nature finish edge.,1.71,0.15,Healthcare
1629,68,Watson Inc,INV8589,2024-02-28,2024-03-29,2024-03-29,13716.28,ACH,USD,Goods,Serve sport partner write direction in culture.,3.75,0.27,Healthcare
1630,72,"Conner, Smith and Simon",INV5953,2023-07-02,2023-07-27,2023-07-27,6186.05,Check,EUR,Services,Street inside inside.,0.0,0.89,Retail
1631,65,Mendoza-Burke,INV4524,2024-03-05,2024-04-24,2024-04-24,8279.6,Check,GBP,Services,His we environment safe should.,1.8,0.54,Manufacturing
1632,15,Gordon-Morris,INV2863,2023-07-15,2023-09-18,2023-09-23,1236.5,Check,USD,Goods,Food wide toward strategy size together side firm.,4.49,-0.9,Retail
1633,51,Booth-Rojas,INV4100,2024-02-05,2024-03-01,2024-03-01,2559.91,Check,USD,Goods,Simple help view really though continue.,3.8,-0.59,Retail
1634,96,Bishop and Sons,INV4802,2024-02-25,2024-03-31,2024-04-09,18141.71,ACH,GBP,Consulting,Represent message government.,1.43,-0.38,Manufacturing
1635,8,Campbell-Oliver,INV4753,2024-03-03,2024-04-02,2024-04-02,1721.28,Wire Transfer,EUR,Consulting,Election garden that first know approach realize understand.,3.03,-0.31,Retail
1636,85,"Murphy, Golden and Tran",INV1331,2023-07-06,2023-09-09,2023-09-09,13274.57,ACH,GBP,Consulting,Lose run sport read a.,0.0,0.42,IT Services
1637,81,"Sanchez, Cantu and Collins",INV8563,2023-12-01,2024-01-10,2024-01-10,15504.5,Check,USD,Consulting,Store structure herself themselves key never she.,3.72,0.19,Healthcare
1638,71,Villarreal-Mckenzie,INV5625,2023-05-09,2023-06-28,2023-06-29,2409.02,Wire Transfer,USD,Consulting,Range he although feel military indeed.,0.0,-0.86,Retail
1639,10,"Tucker, Morales and Smith",INV4109,2023-07-21,2023-09-14,2023-09-14,4759.18,Check,GBP,Services,Again discuss project entire.,3.15,0.84,Consulting
1640,82,Thomas-Smith,INV1665,2024-01-21,2024-03-26,2024-03-26,6146.55,Check,EUR,Services,For add money state improve.,3.35,-0.71,Retail
1641,57,"Brown, Casey and Morgan",INV7173,2023-10-30,2023-12-29,2023-12-29,9008.4,ACH,EUR,Services,Cultural hour commercial particularly security quite she now.,1.49,0.86,IT Services
1642,87,"Brewer, Oliver and Cruz",INV5222,2024-02-15,2024-04-05,2024-04-05,9876.5,Credit Card,USD,Goods,Bank soon off opportunity leader must season.,4.86,-0.38,Consulting
1643,17,Gonzalez LLC,INV5882,2023-09-01,2023-10-21,2023-10-21,2543.09,Wire Transfer,EUR,Services,Skin action art.,3.04,-0.99,Consulting
1644,33,"Scott, Sanchez and James",INV4375,2024-03-17,2024-04-16,2024-04-26,8192.05,ACH,GBP,Consulting,Walk reach inside popular.,0.0,-0.78,Healthcare
1645,56,"Bishop, Turner and Baker",INV4297,2023-11-13,2024-01-17,2024-01-17,4009.0,Wire Transfer,GBP,Consulting,Draw trip guess next respond collection.,4.89,-0.89,Retail
1646,26,Martin PLC,INV5897,2023-11-19,2024-01-08,2024-01-08,9215.81,Wire Transfer,GBP,Services,Effort wonder feeling from wait high.,0.0,0.32,Consulting
1647,1,Gibson-Patterson,INV2101,2023-02-25,2023-05-01,2023-05-01,8992.99,Check,USD,Goods,Trial that respond court wait.,0.0,0.43,Manufacturing
1648,79,"Brady, Edwards and Jenkins",INV0848,2023-09-15,2023-11-09,2023-11-09,5509.3,Credit Card,USD,Consulting,Her ground cultural between daughter goal reality.,0.0,1.0,Consulting
1649,33,"Scott, Sanchez and James",INV2894,2023-12-01,2023-12-26,2023-12-26,5561.02,Credit Card,USD,Consulting,Culture explain skill prepare next place learn.,1.23,-0.76,Healthcare
1650,42,Marshall and Sons,INV4261,2023-04-27,2023-06-16,2023-06-23,13661.39,Credit Card,GBP,Services,Explain day seem others.,0.0,0.52,Healthcare
1651,45,Anderson-Dawson,INV2995,2024-02-03,2024-03-29,2024-03-29,8197.29,Check,GBP,Goods,Tree wall compare guess blood.,0.0,0.94,Consulting
1652,90,Lara PLC,INV5855,2023-04-09,2023-05-09,2023-05-09,3326.02,ACH,EUR,Services,Reveal lead apply ask respond fly put.,0.0,0.49,IT Services
1653,98,"King, Clarke and Sanchez",INV7922,2023-03-27,2023-05-26,2023-05-26,10664.95,Check,GBP,Services,Leader check adult stand.,1.42,1.0,Healthcare
1654,26,Martin PLC,INV2398,2024-03-06,2024-04-25,2024-04-25,10834.64,Check,USD,Services,Name truth project six.,0.0,0.16,Consulting
1655,25,"Hester, Edwards and White",INV0749,2023-02-27,2023-05-03,2023-05-14,4245.47,Check,EUR,Goods,Claim western note draw inside whole.,4.07,-0.66,IT Services
1656,91,Hall Group,INV4397,2023-08-13,2023-09-22,2023-09-22,2041.47,Check,EUR,Goods,Help six blue author.,0.0,0.41,Retail
1657,13,"Faulkner, Mccormick and English",INV9992,2023-12-02,2023-12-27,2023-12-27,9381.01,Wire Transfer,GBP,Services,Could keep east all property create.,3.13,0.16,Manufacturing
1658,46,Mccarthy-Moreno,INV6962,2024-03-24,2024-05-18,2024-05-18,7422.54,Credit Card,GBP,Goods,Especially only job crime.,0.0,-0.07,Manufacturing
1659,14,"Parker, Larson and Conway",INV2986,2023-03-16,2023-05-15,2023-05-20,6962.54,ACH,GBP,Consulting,Necessary just might accept chair opportunity.,4.5,0.32,IT Services
1660,95,"Young, Lee and Pacheco",INV0405,2023-03-12,2023-05-06,2023-05-06,13072.54,Credit Card,EUR,Services,Music four international easy.,2.13,0.06,Manufacturing
1661,57,"Brown, Casey and Morgan",INV6598,2023-10-09,2023-12-13,2023-12-13,9420.01,Wire Transfer,EUR,Services,What act but position wish food late.,0.0,0.63,IT Services
1662,93,"White, Johnson and Cobb",INV9701,2023-12-16,2024-02-04,2024-02-04,13235.68,Wire Transfer,EUR,Consulting,School something north network necessary young pretty.,1.99,0.9,Healthcare
1663,56,"Bishop, Turner and Baker",INV8027,2024-02-21,2024-04-26,2024-04-26,3023.61,Credit Card,USD,Consulting,However assume value few their contain certain success.,3.71,0.26,Retail
1664,79,"Brady, Edwards and Jenkins",INV0253,2023-07-02,2023-08-26,2023-08-26,7923.08,ACH,USD,Consulting,Their nation his stuff history quickly.,3.56,0.14,Consulting
1665,5,"Wright, Wilson and Thomas",INV4720,2023-11-28,2024-01-07,2024-01-18,3073.08,Check,GBP,Goods,Cause team begin school store.,0.0,0.86,Healthcare
1666,24,"Mason, Greene and Hubbard",INV6418,2024-02-02,2024-03-18,2024-03-18,6332.55,Wire Transfer,GBP,Services,Inside politics your peace act.,1.42,-0.03,Retail
1667,11,"Orr, Mckinney and Meyer",INV7336,2024-01-07,2024-02-06,2024-02-06,14670.16,Credit Card,EUR,Services,Bill lot like idea country car kind deep.,3.63,-0.28,Healthcare
1668,67,"Stein, Melendez and Price",INV8927,2023-05-21,2023-07-20,2023-07-26,5558.94,ACH,EUR,Goods,They tonight early of body trip any cultural.,4.88,0.32,IT Services
1669,52,Palmer Group,INV7782,2023-01-22,2023-02-16,2023-02-18,8621.87,ACH,EUR,Services,Through office much nearly sing door happen where.,0.0,0.67,Manufacturing
1670,8,Campbell-Oliver,INV3450,2023-04-09,2023-05-09,2023-05-09,1253.69,ACH,GBP,Consulting,Where material international board place culture success.,5.0,-0.91,Retail
1671,81,"Sanchez, Cantu and Collins",INV9817,2023-10-15,2023-11-24,2023-11-26,4333.22,Check,GBP,Services,Another prevent house present turn.,0.0,-0.52,Healthcare
1672,37,Hoover and Sons,INV3997,2024-02-01,2024-04-06,2024-04-06,13020.6,Wire Transfer,USD,Services,Various friend decade smile seat range.,4.7,-0.88,IT Services
1673,28,Huynh Inc,INV0578,2023-01-23,2023-03-09,2023-03-17,16226.45,Check,EUR,Goods,Could population tough property pretty contain personal.,0.0,0.1,Manufacturing
1674,97,Rasmussen-Pruitt,INV6467,2024-03-15,2024-04-09,2024-04-09,9096.11,Wire Transfer,GBP,Goods,Order onto performance wind across space easy.,3.51,0.49,Consulting
1675,88,Thomas-Hicks,INV5185,2023-08-09,2023-10-03,2023-10-06,13315.63,Credit Card,EUR,Consulting,Glass sport follow event heavy ago listen.,2.14,0.25,Manufacturing
1676,5,"Wright, Wilson and Thomas",INV2241,2023-04-14,2023-05-29,2023-06-09,8409.02,ACH,EUR,Consulting,Look say country explain bag bill.,0.0,-0.25,Healthcare
1677,56,"Bishop, Turner and Baker",INV5893,2023-01-06,2023-03-02,2023-03-02,2519.84,ACH,GBP,Goods,Simple job not staff certain mouth.,0.0,0.35,Retail
1678,90,Lara PLC,INV3000,2023-09-28,2023-11-02,2023-11-02,11370.07,Credit Card,EUR,Goods,Religious also change turn guy leg likely.,3.14,0.08,IT Services
1679,46,Mccarthy-Moreno,INV3135,2023-05-30,2023-07-24,2023-07-28,16893.3,Credit Card,USD,Goods,Miss technology draw stop week fish world.,0.0,-0.53,Manufacturing
1680,3,Hill Ltd,INV5893,2023-01-07,2023-03-13,2023-03-13,3635.91,Credit Card,USD,Consulting,Character beat movie matter.,0.0,0.99,Retail
1681,65,Mendoza-Burke,INV3625,2023-03-08,2023-04-22,2023-04-22,16577.73,ACH,USD,Consulting,Hard every seat seem.,3.77,-0.13,Manufacturing
1682,25,"Hester, Edwards and White",INV7547,2023-05-04,2023-07-08,2023-07-20,11067.38,ACH,USD,Consulting,Office employee others.,1.24,-0.36,IT Services
1683,96,Bishop and Sons,INV8053,2023-07-17,2023-08-16,2023-08-28,16516.44,Wire Transfer,GBP,Services,Article seek agent clear service remain.,0.0,-0.47,Manufacturing
1684,70,"Knight, Wilson and Pennington",INV5836,2023-05-03,2023-06-17,2023-06-17,8391.46,Wire Transfer,EUR,Consulting,Decision hair discover we guy series.,0.0,-0.04,Healthcare
1685,41,"Garcia, Lopez and Kaufman",INV4048,2023-11-28,2024-02-01,2024-02-01,13706.18,ACH,GBP,Goods,Large prove concern under.,3.58,0.01,IT Services
1686,57,"Brown, Casey and Morgan",INV0168,2023-04-18,2023-06-17,2023-06-21,12940.24,Credit Card,USD,Services,Police assume eye executive put senior.,0.0,0.81,IT Services
1687,38,Kelly-Coleman,INV2982,2023-06-01,2023-07-26,2023-07-26,11403.32,Wire Transfer,USD,Consulting,Run others morning hospital teacher improve.,0.0,0.83,Manufacturing
1688,6,"Suarez, Cherry and Ramirez",INV7378,2023-12-17,2024-01-21,2024-01-21,2506.42,Credit Card,EUR,Consulting,Why several open.,0.0,0.58,Retail
1689,93,"White, Johnson and Cobb",INV7073,2023-01-15,2023-03-01,2023-03-11,8804.99,Credit Card,GBP,Services,Quickly boy reality.,0.0,0.56,Healthcare
1690,46,Mccarthy-Moreno,INV0537,2023-03-05,2023-04-29,2023-04-29,19021.46,Credit Card,USD,Services,Mention sometimes word last even every must.,2.58,-0.77,Manufacturing
1691,36,Martin PLC,INV2870,2024-03-20,2024-05-04,2024-05-06,6731.98,Credit Card,GBP,Services,None budget today receive.,0.0,-0.3,Healthcare
1692,80,"Campbell, Ryan and Ramirez",INV9644,2023-08-25,2023-10-09,2023-10-09,5348.46,Credit Card,USD,Goods,Family baby section without.,0.0,0.86,Healthcare
1693,74,Wood Inc,INV9864,2023-09-30,2023-10-25,2023-10-28,4632.59,Credit Card,USD,Services,Describe unit also Mrs concern final.,1.68,0.77,IT Services
1694,66,Whitaker and Sons,INV2856,2024-01-09,2024-03-14,2024-03-14,8177.2,ACH,GBP,Consulting,Hard baby skill audience policy on air.,0.0,0.9,Manufacturing
1695,52,Palmer Group,INV8314,2023-10-24,2023-11-28,2023-12-02,12714.44,Check,EUR,Consulting,Heavy walk speak day bad onto interview.,0.0,0.02,Manufacturing
1696,10,"Tucker, Morales and Smith",INV7557,2023-06-25,2023-08-24,2023-08-24,5142.49,Wire Transfer,EUR,Consulting,Wonder business traditional we today buy evidence.,0.0,0.66,Consulting
1697,46,Mccarthy-Moreno,INV3004,2023-04-04,2023-06-03,2023-06-03,18027.37,Wire Transfer,USD,Consulting,Trade low computer wish.,2.32,-0.36,Manufacturing
1698,25,"Hester, Edwards and White",INV4605,2023-12-29,2024-02-22,2024-02-22,5891.64,Credit Card,GBP,Services,Cost key step door summer.,4.25,0.04,IT Services
1699,72,"Conner, Smith and Simon",INV1779,2024-03-08,2024-04-07,2024-04-10,7757.63,Wire Transfer,USD,Consulting,Sea well none choose customer discover.,0.0,-0.21,Retail
1700,69,Mann-Fischer,INV5154,2023-07-31,2023-09-24,2023-09-24,6345.27,ACH,USD,Services,Technology increase left care thing partner sport.,0.0,0.26,IT Services
1701,16,Miller PLC,INV6028,2023-01-21,2023-02-25,2023-02-25,19855.53,Wire Transfer,GBP,Services,Sport executive result inside main under.,0.0,-0.87,Manufacturing
1702,82,Thomas-Smith,INV0831,2023-02-28,2023-04-24,2023-04-24,7834.44,Check,USD,Goods,Deep discussion call nearly center front.,3.03,-0.72,Retail
1703,23,Thompson LLC,INV3038,2023-06-01,2023-07-11,2023-07-11,10344.03,Credit Card,GBP,Goods,Interesting set each town spring how important.,0.0,-0.78,Consulting
1704,2,Lopez LLC,INV8311,2023-01-13,2023-02-22,2023-02-22,8724.82,ACH,USD,Consulting,Usually couple view above long effort because.,1.95,0.89,Consulting
1705,82,Thomas-Smith,INV0214,2023-06-28,2023-08-27,2023-09-06,3656.37,Credit Card,GBP,Consulting,American identify arrive full event before treatment sea.,4.96,-0.3,Retail
1706,59,Barnes-Hall,INV1126,2024-03-04,2024-04-18,2024-04-18,4983.3,Credit Card,GBP,Goods,Wonder become which continue adult goal.,3.47,-0.08,Consulting
